Sample_ID,Category,Bins,Taxonomy_name,Taxonomy_id,Taxonomy_lvl,kraken_assigned_reads,added_reads,new_est_reads,fraction_total_reads
SRR6145080,Public_transport,SRR6145080_bin.14,Panacibacter ginsenosidivorans,1813871,S,2,0,2,0.03472
SRR6145080,Public_transport,SRR6145080_bin.14,Arachidicoccus sp. BS20,1850526,S,1,0,1,0.0256
SRR6145080,Public_transport,SRR6145080_bin.14,Flavobacterium sp. N3904,2986835,S,1,0,1,0.01754
SRR6145080,Public_transport,SRR6145080_bin.14,Flavobacterium pallidum,2172098,S,1,0,1,0.01742
SRR6145080,Public_transport,SRR6145080_bin.14,Flavobacterium fluviale,2249356,S,1,0,1,0.0182
SRR6145080,Public_transport,SRR6145080_bin.14,Myroides odoratus,256,S,1,0,1,0.01804
SRR6145080,Public_transport,SRR6145080_bin.14,Lacinutrix sp. Bg11-31,2057808,S,1,0,1,0.01773
SRR6145080,Public_transport,SRR6145080_bin.14,Chryseobacterium gallinarum,1324352,S,1,0,1,0.02412
SRR6145080,Public_transport,SRR6145080_bin.14,Chryseobacterium aureum,2497456,S,1,0,1,0.01759
SRR6145080,Public_transport,SRR6145080_bin.14,Epilithonimonas vandammei,2487072,S,1,1,2,0.04307
SRR6145080,Public_transport,SRR6145080_bin.14,Mucilaginibacter paludis,423351,S,1,0,1,0.01684
SRR6145080,Public_transport,SRR6145080_bin.14,Alkalihalobacillus sp. LMS39,2924032,S,1,0,1,0.02196
SRR6145080,Public_transport,SRR6145080_bin.14,Candidatus Promineofilum breve,1806508,S,1,0,1,0.01651
SRR6145080,Public_transport,SRR6145080_bin.14,Bradyrhizobium sp. ORS 278,114615,S,1,0,1,0.01672
SRR6145080,Public_transport,SRR6145080_bin.14,Tardiphaga sp. 37S4,1404741,S,1,0,1,0.0167
SRR6145080,Public_transport,SRR6145080_bin.1,Cutibacterium acnes,1747,S,159,0,159,1
SRR6145080,Public_transport,SRR6145080_bin.5,Sphingomonas sp. NBWT7,2596913,S,27,1,28,0.37567
SRR6145080,Public_transport,SRR6145080_bin.5,Sphingomonas sp. SUN019,2937788,S,10,0,10,0.13604
SRR6145080,Public_transport,SRR6145080_bin.5,Sphingomonas sp. CL5.1,2653203,S,9,0,9,0.12487
SRR6145080,Public_transport,SRR6145080_bin.5,Sphingomonas sp. CV7422,3018036,S,5,0,5,0.07716
SRR6145080,Public_transport,SRR6145080_bin.5,Sphingomonas sp. HMP9,1517554,S,3,0,3,0.0464
SRR6145080,Public_transport,SRR6145080_bin.5,Sphingomonas sp. LK11,1390395,S,2,0,2,0.03019
SRR6145080,Public_transport,SRR6145080_bin.5,Sphingomonas sp. FARSPH,2219696,S,2,0,2,0.03304
SRR6145080,Public_transport,SRR6145080_bin.5,Sphingomonas sp. J315,2898433,S,1,0,1,0.01408
SRR6145080,Public_transport,SRR6145080_bin.5,Sphingomonas sp. So64.6b,2997354,S,1,0,1,0.0137
SRR6145080,Public_transport,SRR6145080_bin.5,Sphingomonas sp. HMP6,1517551,S,1,0,1,0.01422
SRR6145080,Public_transport,SRR6145080_bin.5,Sphingomonas sp. PAMC26645,2565555,S,1,0,1,0.01491
SRR6145080,Public_transport,SRR6145080_bin.5,Sphingomonas sp. NIC1,1961362,S,1,0,1,0.02321
SRR6145080,Public_transport,SRR6145080_bin.5,Sphingomonas paucimobilis,13689,S,2,0,2,0.02876
SRR6145080,Public_transport,SRR6145080_bin.5,Sphingomonas taxi,1549858,S,2,0,2,0.02753
SRR6145080,Public_transport,SRR6145080_bin.5,Sphingomonas cannabina,2899123,S,1,0,1,0.01348
SRR6145080,Public_transport,SRR6145080_bin.5,Sphingomonas aliaeris,2759526,S,1,0,1,0.01341
SRR6145080,Public_transport,SRR6145080_bin.5,Sphingopyxis fribergensis,1515612,S,1,0,1,0.01333
SRR6145080,Public_transport,SRR6145080_bin.7,Micrococcus luteus,1270,S,247,0,247,0.95736
SRR6145080,Public_transport,SRR6145080_bin.7,Micrococcus sp. A7,376418,S,2,0,2,0.00775
SRR6145080,Public_transport,SRR6145080_bin.7,Micrococcus sp. A1,404583,S,2,0,2,0.00775
SRR6145080,Public_transport,SRR6145080_bin.7,Micrococcus sp. 28,161213,S,1,0,1,0.00388
SRR6145080,Public_transport,SRR6145080_bin.7,Micrococcus sp. MG-2010-D12,936902,S,1,0,1,0.00388
SRR6145080,Public_transport,SRR6145080_bin.7,Micrococcus sp. KBS0714,1179670,S,1,0,1,0.00388
SRR6145080,Public_transport,SRR6145080_bin.7,Micrococcus sp. KD337-16,2856555,S,1,0,1,0.00388
SRR6145080,Public_transport,SRR6145080_bin.7,Micrococcus yunnanensis,566027,S,2,0,2,0.00775
SRR6145080,Public_transport,SRR6145080_bin.7,Rothia kristinae,37923,S,1,0,1,0.00388
SRR6145080,Public_transport,SRR6145080_bin.8,Tsukamurella tyrosinosolvens,57704,S,85,1,86,0.81132
SRR6145080,Public_transport,SRR6145080_bin.8,Rhodococcus qingshengii,334542,S,1,0,1,0.00943
SRR6145080,Public_transport,SRR6145080_bin.8,Micrococcus luteus,1270,S,6,1,7,0.06604
SRR6145080,Public_transport,SRR6145080_bin.8,Rothia kristinae,37923,S,6,0,6,0.0566
SRR6145080,Public_transport,SRR6145080_bin.8,Microbacterium wangchenii,2541726,S,1,1,2,0.01887
SRR6145080,Public_transport,SRR6145080_bin.8,Dermacoccus nishinomiyaensis,1274,S,2,0,2,0.01887
SRR6145080,Public_transport,SRR6145080_bin.8,Kytococcus sedentarius,1276,S,1,0,1,0.00943
SRR6145080,Public_transport,SRR6145080_bin.8,Janibacter indicus,857417,S,1,0,1,0.00943
SRR6145081,Public_transport,SRR6145081_bin.11,Micrococcus luteus,1270,S,235,3,238,0.97153
SRR6145081,Public_transport,SRR6145081_bin.11,Micrococcus sp. 28,161213,S,1,0,1,0.00407
SRR6145081,Public_transport,SRR6145081_bin.11,Micrococcus sp. KD337-16,2856555,S,1,0,1,0.00407
SRR6145081,Public_transport,SRR6145081_bin.11,Micrococcus yunnanensis,566027,S,1,0,1,0.00408
SRR6145081,Public_transport,SRR6145081_bin.11,Rothia kristinae,37923,S,4,0,4,0.01626
SRR6145081,Public_transport,SRR6145081_bin.12,Sphingomonas sp. NBWT7,2596913,S,25,2,27,0.16273
SRR6145081,Public_transport,SRR6145081_bin.12,Sphingomonas sp. CL5.1,2653203,S,20,2,22,0.13125
SRR6145081,Public_transport,SRR6145081_bin.12,Sphingomonas sp. SUN019,2937788,S,18,0,18,0.11109
SRR6145081,Public_transport,SRR6145081_bin.12,Sphingomonas sp. CV7422,3018036,S,12,4,16,0.095
SRR6145081,Public_transport,SRR6145081_bin.12,Sphingomonas sp. LK11,1390395,S,6,1,7,0.04373
SRR6145081,Public_transport,SRR6145081_bin.12,Sphingomonas sp. HMP9,1517554,S,5,1,6,0.04057
SRR6145081,Public_transport,SRR6145081_bin.12,Sphingomonas sp. FARSPH,2219696,S,4,2,6,0.03588
SRR6145081,Public_transport,SRR6145081_bin.12,Sphingomonas sp. AAP5,1523415,S,3,0,3,0.02079
SRR6145081,Public_transport,SRR6145081_bin.12,Sphingomonas sp. NIC1,1961362,S,3,4,7,0.04204
SRR6145081,Public_transport,SRR6145081_bin.12,Sphingomonas sp. S2-65,2903960,S,2,0,2,0.01281
SRR6145081,Public_transport,SRR6145081_bin.12,Sphingomonas sp. BT-65,2989821,S,2,0,2,0.01316
SRR6145081,Public_transport,SRR6145081_bin.12,Sphingomonas sp. NIBR 02145,3014784,S,2,0,2,0.01298
SRR6145081,Public_transport,SRR6145081_bin.12,Sphingomonas sp. S1-29,2991074,S,1,0,1,0.00736
SRR6145081,Public_transport,SRR6145081_bin.12,Sphingomonas sp.,28214,S,1,0,1,0.00692
SRR6145081,Public_transport,SRR6145081_bin.12,Sphingomonas sp. PAMC26645,2565555,S,1,0,1,0.00752
SRR6145081,Public_transport,SRR6145081_bin.12,Sphingomonas sp. S6-11,2991075,S,1,0,1,0.00645
SRR6145081,Public_transport,SRR6145081_bin.12,Sphingomonas sp. HMP6,1517551,S,1,0,1,0.00684
SRR6145081,Public_transport,SRR6145081_bin.12,Sphingomonas sp. So64.6b,2997354,S,1,0,1,0.00623
SRR6145081,Public_transport,SRR6145081_bin.12,Sphingomonas sp. MM-1,745310,S,1,0,1,0.00817
SRR6145081,Public_transport,SRR6145081_bin.12,Sphingomonas sp. IC081,304378,S,1,0,1,0.0111
SRR6145081,Public_transport,SRR6145081_bin.12,Sphingomonas naphthae,1813468,S,5,0,5,0.03521
SRR6145081,Public_transport,SRR6145081_bin.12,Sphingomonas paucimobilis,13689,S,4,0,4,0.02727
SRR6145081,Public_transport,SRR6145081_bin.12,Sphingomonas radiodurans,2890321,S,4,0,4,0.02383
SRR6145081,Public_transport,SRR6145081_bin.12,Sphingomonas insulae,424800,S,3,0,3,0.0185
SRR6145081,Public_transport,SRR6145081_bin.12,Sphingomonas sanguinis,33051,S,2,0,2,0.01335
SRR6145081,Public_transport,SRR6145081_bin.12,Sphingomonas donggukensis,2949093,S,2,0,2,0.012
SRR6145081,Public_transport,SRR6145081_bin.12,Sphingomonas panacisoli,1813879,S,2,0,2,0.01195
SRR6145081,Public_transport,SRR6145081_bin.12,Sphingomonas taxi,1549858,S,2,0,2,0.01237
SRR6145081,Public_transport,SRR6145081_bin.12,Sphingomonas hankookensis,563996,S,1,0,1,0.00705
SRR6145081,Public_transport,SRR6145081_bin.12,Sphingomonas sanxanigenens,397260,S,1,0,1,0.00665
SRR6145081,Public_transport,SRR6145081_bin.12,Sphingomonas morindae,1541170,S,1,0,1,0.00599
SRR6145081,Public_transport,SRR6145081_bin.12,Sphingomonas panacis,1560345,S,1,0,1,0.00598
SRR6145081,Public_transport,SRR6145081_bin.12,Sphingobium cloacae,120107,S,2,0,2,0.0161
SRR6145081,Public_transport,SRR6145081_bin.12,Sphingobium sp. CFD-2,2878542,S,1,1,2,0.01433
SRR6145081,Public_transport,SRR6145081_bin.12,Sphingobium sp. YG1,2082188,S,1,0,1,0.00676
SRR6145081,Public_transport,SRR6145081_bin.14,Dermacoccus nishinomiyaensis,1274,S,318,0,318,0.98758
SRR6145081,Public_transport,SRR6145081_bin.14,Dermacoccus sp. PAMC28757,2762331,S,2,0,2,0.00621
SRR6145081,Public_transport,SRR6145081_bin.14,Janibacter indicus,857417,S,1,0,1,0.00311
SRR6145081,Public_transport,SRR6145081_bin.14,Candidatus Paraluminiphilus aquimaris,2518994,S,1,0,1,0.0031
SRR6145081,Public_transport,SRR6145081_bin.16,Rothia kristinae,37923,S,119,0,119,0.9084
SRR6145081,Public_transport,SRR6145081_bin.16,Micrococcus luteus,1270,S,9,0,9,0.0687
SRR6145081,Public_transport,SRR6145081_bin.16,Micrococcus sp. A7,376418,S,2,0,2,0.01527
SRR6145081,Public_transport,SRR6145081_bin.16,Micrococcus sp. A1,404583,S,1,0,1,0.00763
SRR6145081,Public_transport,SRR6145081_bin.17,Janibacter melonis,262209,S,41,6,47,0.31366
SRR6145081,Public_transport,SRR6145081_bin.17,Janibacter sp. CX7,2963431,S,7,1,8,0.05778
SRR6145081,Public_transport,SRR6145081_bin.17,Janibacter sp. DB-40,3028808,S,6,1,7,0.04998
SRR6145081,Public_transport,SRR6145081_bin.17,Janibacter sp. YB324,2761047,S,2,3,5,0.03523
SRR6145081,Public_transport,SRR6145081_bin.17,Janibacter limosus,53458,S,12,1,13,0.09009
SRR6145081,Public_transport,SRR6145081_bin.17,Janibacter indicus,857417,S,4,4,8,0.05749
SRR6145081,Public_transport,SRR6145081_bin.17,Janibacter cremeus,1285192,S,1,0,1,0.00838
SRR6145081,Public_transport,SRR6145081_bin.17,Phycicoccus sp. HDW14,2714941,S,6,1,7,0.04681
SRR6145081,Public_transport,SRR6145081_bin.17,Phycicoccus endophyticus,1690220,S,3,0,3,0.02277
SRR6145081,Public_transport,SRR6145081_bin.17,Intrasporangium calvum,53358,S,1,0,1,0.00718
SRR6145081,Public_transport,SRR6145081_bin.17,Arsenicicoccus sp. oral taxon 190,1658671,S,1,0,1,0.00771
SRR6145081,Public_transport,SRR6145081_bin.17,Pedococcus dokdonensis,443156,S,1,0,1,0.0083
SRR6145081,Public_transport,SRR6145081_bin.17,Microbacterium sp. BDGP8,3035531,S,1,0,1,0.00762
SRR6145081,Public_transport,SRR6145081_bin.17,Microbacterium sp. A18JL241,2782166,S,1,0,1,0.00731
SRR6145081,Public_transport,SRR6145081_bin.17,Microbacterium sp. KUDC0406,2909588,S,1,0,1,0.0072
SRR6145081,Public_transport,SRR6145081_bin.17,Microbacterium foliorum,104336,S,1,0,1,0.0071
SRR6145081,Public_transport,SRR6145081_bin.17,Agrococcus carbonis,684552,S,1,0,1,0.00816
SRR6145081,Public_transport,SRR6145081_bin.17,Agrococcus sp. Marseille-Q4369,2810513,S,1,0,1,0.00775
SRR6145081,Public_transport,SRR6145081_bin.17,Agromyces marinus,1389020,S,1,0,1,0.0082
SRR6145081,Public_transport,SRR6145081_bin.17,Leucobacter sp. Psy1,2875729,S,1,0,1,0.00718
SRR6145081,Public_transport,SRR6145081_bin.17,Mycetocola spongiae,2859226,S,1,0,1,0.00701
SRR6145081,Public_transport,SRR6145081_bin.17,Ornithinimicrobium flavum,1288636,S,2,0,2,0.0137
SRR6145081,Public_transport,SRR6145081_bin.17,Ornithinimicrobium avium,2283195,S,2,0,2,0.01367
SRR6145081,Public_transport,SRR6145081_bin.17,Serinicoccus profundi,1078471,S,2,0,2,0.01383
SRR6145081,Public_transport,SRR6145081_bin.17,Dermacoccus sp. PAMC28757,2762331,S,2,0,2,0.01413
SRR6145081,Public_transport,SRR6145081_bin.17,Dermacoccus nishinomiyaensis,1274,S,1,0,1,0.00729
SRR6145081,Public_transport,SRR6145081_bin.17,Allobranchiibius sp. GilTou73,2904523,S,1,0,1,0.00682
SRR6145081,Public_transport,SRR6145081_bin.17,Cellulomonas fimi,1708,S,2,4,6,0.04289
SRR6145081,Public_transport,SRR6145081_bin.17,Arthrobacter koreensis,199136,S,1,0,1,0.00674
SRR6145081,Public_transport,SRR6145081_bin.17,Kocuria varians,1272,S,1,0,1,0.00727
SRR6145081,Public_transport,SRR6145081_bin.17,Dermatophilus congolensis,1863,S,1,0,1,0.0067
SRR6145081,Public_transport,SRR6145081_bin.17,Brachybacterium avium,2017485,S,1,0,1,0.00682
SRR6145081,Public_transport,SRR6145081_bin.17,Nocardioides sp. W7,2931390,S,1,0,1,0.00672
SRR6145081,Public_transport,SRR6145081_bin.17,Nocardioides sp. TF02-7,2917724,S,1,0,1,0.00675
SRR6145081,Public_transport,SRR6145081_bin.17,Nocardioides sp. LMS-CY,2840457,S,1,0,1,0.00672
SRR6145081,Public_transport,SRR6145081_bin.17,Nocardioides cynanchi,2558918,S,1,0,1,0.00669
SRR6145081,Public_transport,SRR6145081_bin.17,Aeromicrobium sp. zg.Y50,2968086,S,1,0,1,0.00673
SRR6145081,Public_transport,SRR6145081_bin.17,Marmoricola scoriae,642780,S,1,0,1,0.00676
SRR6145081,Public_transport,SRR6145081_bin.17,Streptomyces sp. CLI2509,1984801,S,1,2,3,0.02137
SRR6145081,Public_transport,SRR6145081_bin.17,Streptomyces formicae,1616117,S,1,0,1,0.00979
SRR6145081,Public_transport,SRR6145081_bin.17,Streptomyces spectabilis,68270,S,1,0,1,0.00902
SRR6145081,Public_transport,SRR6145081_bin.17,Actinoalloteichus hoggarensis,1470176,S,1,0,1,0.00667
SRR6145081,Public_transport,SRR6145081_bin.7,Cutibacterium acnes,1747,S,122,0,122,1
SRR6145082,Public_transport,SRR6145082_bin.2,Janibacter melonis,262209,S,49,6,55,0.35501
SRR6145082,Public_transport,SRR6145082_bin.2,Janibacter sp. CX7,2963431,S,9,3,12,0.07842
SRR6145082,Public_transport,SRR6145082_bin.2,Janibacter sp. DB-40,3028808,S,5,1,6,0.04077
SRR6145082,Public_transport,SRR6145082_bin.2,Janibacter indicus,857417,S,7,9,16,0.10328
SRR6145082,Public_transport,SRR6145082_bin.2,Janibacter limosus,53458,S,6,0,6,0.04465
SRR6145082,Public_transport,SRR6145082_bin.2,Janibacter cremeus,1285192,S,1,0,1,0.00819
SRR6145082,Public_transport,SRR6145082_bin.2,Phycicoccus sp. HDW14,2714941,S,6,0,6,0.0427
SRR6145082,Public_transport,SRR6145082_bin.2,Phycicoccus endophyticus,1690220,S,4,0,4,0.02802
SRR6145082,Public_transport,SRR6145082_bin.2,Tetrasphaera sp. HKS02,1813880,S,2,0,2,0.01402
SRR6145082,Public_transport,SRR6145082_bin.2,Pedococcus dokdonensis,443156,S,2,0,2,0.01422
SRR6145082,Public_transport,SRR6145082_bin.2,Arsenicicoccus sp. oral taxon 190,1658671,S,1,0,1,0.00749
SRR6145082,Public_transport,SRR6145082_bin.2,Microbacterium sp. YJN-G,2763257,S,1,0,1,0.00933
SRR6145082,Public_transport,SRR6145082_bin.2,Microbacterium sp. NIBRBAC000506063,2734618,S,1,0,1,0.00965
SRR6145082,Public_transport,SRR6145082_bin.2,Microbacterium sp. J1-1,2992441,S,1,0,1,0.01084
SRR6145082,Public_transport,SRR6145082_bin.2,Microbacterium sp. SSW1-36,2851648,S,1,0,1,0.00794
SRR6145082,Public_transport,SRR6145082_bin.2,Microbacterium chocolatum,84292,S,1,0,1,0.00883
SRR6145082,Public_transport,SRR6145082_bin.2,Agromyces sp. CFWR-12,2929802,S,1,0,1,0.0078
SRR6145082,Public_transport,SRR6145082_bin.2,Agromyces sp. H17E-10,2932244,S,1,0,1,0.00785
SRR6145082,Public_transport,SRR6145082_bin.2,Agromyces badenianii,2080742,S,1,0,1,0.00784
SRR6145082,Public_transport,SRR6145082_bin.2,Agrococcus sp. SGAir0287,2070347,S,1,0,1,0.00736
SRR6145082,Public_transport,SRR6145082_bin.2,Mycetocola spongiae,2859226,S,1,0,1,0.00702
SRR6145082,Public_transport,SRR6145082_bin.2,Micrococcus luteus,1270,S,1,0,1,0.00924
SRR6145082,Public_transport,SRR6145082_bin.2,Ornithinimicrobium flavum,1288636,S,1,0,1,0.00693
SRR6145082,Public_transport,SRR6145082_bin.2,Ornithinimicrobium avium,2283195,S,1,0,1,0.00689
SRR6145082,Public_transport,SRR6145082_bin.2,Brachybacterium sp. P6-10-X1,1903186,S,1,0,1,0.00673
SRR6145082,Public_transport,SRR6145082_bin.2,Brachybacterium halotolerans,2795215,S,1,0,1,0.00691
SRR6145082,Public_transport,SRR6145082_bin.2,Allobranchiibius sp. GilTou73,2904523,S,1,0,1,0.00687
SRR6145082,Public_transport,SRR6145082_bin.2,Isoptericola dokdonensis,372663,S,1,0,1,0.00734
SRR6145082,Public_transport,SRR6145082_bin.2,Sanguibacter keddieii,60920,S,1,0,1,0.00718
SRR6145082,Public_transport,SRR6145082_bin.2,Streptomyces sp. ST1015,1848900,S,1,0,1,0.00799
SRR6145082,Public_transport,SRR6145082_bin.2,Streptomyces sp. Caat 7-52,2949637,S,1,0,1,0.00974
SRR6145082,Public_transport,SRR6145082_bin.2,Streptomyces sp. AM 3-1-1,3028711,S,1,0,1,0.00824
SRR6145082,Public_transport,SRR6145082_bin.2,Streptomyces sp. DSM 40750,2801030,S,1,0,1,0.00919
SRR6145082,Public_transport,SRR6145082_bin.2,Streptomyces clavuligerus,1901,S,1,0,1,0.00745
SRR6145082,Public_transport,SRR6145082_bin.2,Streptomyces niveus,193462,S,1,0,1,0.01005
SRR6145082,Public_transport,SRR6145082_bin.2,Streptomyces lavendulae,1914,S,1,0,1,0.00975
SRR6145082,Public_transport,SRR6145082_bin.2,Streptomyces roseochromogenus,285450,S,1,0,1,0.00993
SRR6145082,Public_transport,SRR6145082_bin.2,Streptomyces aurantiacus,47760,S,1,0,1,0.00848
SRR6145082,Public_transport,SRR6145082_bin.2,Nocardioides okcheonensis,2894081,S,1,0,1,0.00693
SRR6145082,Public_transport,SRR6145082_bin.2,Nocardioides panacisoli,627624,S,1,0,1,0.00672
SRR6145082,Public_transport,SRR6145082_bin.2,Nakamurella multipartita,53461,S,1,0,1,0.00678
SRR6145082,Public_transport,SRR6145082_bin.2,Thioalkalivibrio paradoxus,108010,S,1,0,1,0.00647
SRR6145082,Public_transport,SRR6145082_bin.2,Rhizobium sp. 32-5/1,3019602,S,1,0,1,0.00651
SRR6145082,Public_transport,SRR6145082_bin.2,Natrarchaeobaculum aegyptiacum,745377,S,1,0,1,0.00645
SRR6145082,Public_transport,SRR6145082_bin.6,Sphingomonas sp. NBWT7,2596913,S,13,0,13,0.33197
SRR6145082,Public_transport,SRR6145082_bin.6,Sphingomonas sp. CL5.1,2653203,S,7,0,7,0.17922
SRR6145082,Public_transport,SRR6145082_bin.6,Sphingomonas sp. SUN019,2937788,S,7,0,7,0.1765
SRR6145082,Public_transport,SRR6145082_bin.6,Sphingomonas sp. FARSPH,2219696,S,3,0,3,0.09717
SRR6145082,Public_transport,SRR6145082_bin.6,Sphingomonas sp. CV7422,3018036,S,2,0,2,0.05988
SRR6145082,Public_transport,SRR6145082_bin.6,Sphingomonas sp. PAMC26645,2565555,S,1,0,1,0.02949
SRR6145082,Public_transport,SRR6145082_bin.6,Sphingomonas sp. LK11,1390395,S,1,0,1,0.02631
SRR6145082,Public_transport,SRR6145082_bin.6,Sphingomonas sp. BT-65,2989821,S,1,0,1,0.0263
SRR6145082,Public_transport,SRR6145082_bin.6,Sphingomonas paucimobilis,13689,S,2,0,2,0.04878
SRR6145082,Public_transport,SRR6145082_bin.6,Sphingomonas radiodurans,2890321,S,1,0,1,0.02439
SRR6145082,Public_transport,SRR6145082_bin.8,Buchnera aphidicola,9,S,1,0,1,0.09246
SRR6145082,Public_transport,SRR6145082_bin.8,Proteus mirabilis,584,S,1,7,8,0.57091
SRR6145082,Public_transport,SRR6145082_bin.8,Psychrobacter sp. PraFG1,2565531,S,1,1,2,0.13697
SRR6145082,Public_transport,SRR6145082_bin.8,[Haemophilus] ducreyi,730,S,1,0,1,0.13136
SRR6145082,Public_transport,SRR6145082_bin.8,Flavobacterium sp. KBS0721,1179672,S,1,0,1,0.06831
SRR6145082,Public_transport,SRR6145082_bin.9,Cutibacterium acnes,1747,S,121,0,121,1
SRR6145083,Public_transport,SRR6145083_bin.15,Pyruvatibacter mobilis,1712261,S,32,0,32,1
SRR6145083,Public_transport,SRR6145083_bin.18,Roseibium alexandrii,388408,S,571,0,571,0.96097
SRR6145083,Public_transport,SRR6145083_bin.18,Roseibium aggregatum,187304,S,3,0,3,0.00505
SRR6145083,Public_transport,SRR6145083_bin.18,Labrenzia sp. PHM005,2590016,S,12,0,12,0.02019
SRR6145083,Public_transport,SRR6145083_bin.18,Labrenzia sp. THAF82,2587861,S,1,0,1,0.00168
SRR6145083,Public_transport,SRR6145083_bin.18,Sulfitobacter mediterraneus,83219,S,1,0,1,0.00168
SRR6145083,Public_transport,SRR6145083_bin.18,Celeribacter baekdonensis,875171,S,1,0,1,0.00168
SRR6145083,Public_transport,SRR6145083_bin.18,Tateyamaria omphalii,299262,S,1,0,1,0.00168
SRR6145083,Public_transport,SRR6145083_bin.18,Paracoccus sp. S3-43,3030011,S,1,0,1,0.00168
SRR6145083,Public_transport,SRR6145083_bin.18,Paracoccus haeundaensis,225362,S,1,0,1,0.00168
SRR6145083,Public_transport,SRR6145083_bin.18,Enterobacter sp. E76,2596949,S,1,0,1,0.00196
SRR6145083,Public_transport,SRR6145083_bin.18,Pectobacterium brasiliense,180957,S,1,0,1,0.00174
SRR6145083,Public_transport,SRR6145083_bin.24,Cutibacterium acnes,1747,S,110,0,110,1
SRR6145083,Public_transport,SRR6145083_bin.25,Flagellatimonas centrodinii,2806210,S,97,0,97,0.76583
SRR6145083,Public_transport,SRR6145083_bin.25,Stenotrophomonas maltophilia,40324,S,2,0,2,0.01705
SRR6145083,Public_transport,SRR6145083_bin.25,Stenotrophomonas sp. CW117,2775920,S,1,1,2,0.02184
SRR6145083,Public_transport,SRR6145083_bin.25,Xanthomonas campestris,339,S,1,0,1,0.00903
SRR6145083,Public_transport,SRR6145083_bin.25,Luteimonas sp. S4-F44,2925842,S,1,0,1,0.00798
SRR6145083,Public_transport,SRR6145083_bin.25,Pseudomonas sp. URMO17WK12:I11,1283291,S,1,0,1,0.00807
SRR6145083,Public_transport,SRR6145083_bin.25,Pseudomonas sp. J452,2898441,S,1,0,1,0.00795
SRR6145083,Public_transport,SRR6145083_bin.25,Pseudomonas chengduensis,489632,S,1,0,1,0.01007
SRR6145083,Public_transport,SRR6145083_bin.25,Pseudomonas syringae group genomosp. 3,251701,S,1,0,1,0.00905
SRR6145083,Public_transport,SRR6145083_bin.25,Halomonas elongata,2746,S,1,1,2,0.01583
SRR6145083,Public_transport,SRR6145083_bin.25,Candidatus Endoriftia persephone,393765,S,1,0,1,0.00793
SRR6145083,Public_transport,SRR6145083_bin.25,Thalassomonas viridans,137584,S,1,0,1,0.00797
SRR6145083,Public_transport,SRR6145083_bin.25,Agrobacterium sp. T29,2580515,S,1,0,1,0.00803
SRR6145083,Public_transport,SRR6145083_bin.25,Rhizobium leguminosarum,384,S,1,0,1,0.0082
SRR6145083,Public_transport,SRR6145083_bin.25,Methylobacterium oryzae,334852,S,1,0,1,0.008
SRR6145083,Public_transport,SRR6145083_bin.25,Sphingomonas sp. NIC1,1961362,S,1,1,2,0.01592
SRR6145083,Public_transport,SRR6145083_bin.25,Caulobacter sp. S6,2823693,S,1,0,1,0.00791
SRR6145083,Public_transport,SRR6145083_bin.25,Brevundimonas subvibrioides,74313,S,1,0,1,0.0079
SRR6145083,Public_transport,SRR6145083_bin.25,Paracoccus yeei,147645,S,1,0,1,0.00794
SRR6145083,Public_transport,SRR6145083_bin.25,Noviherbaspirillum sp. UKPF54,2601898,S,1,0,1,0.00793
SRR6145083,Public_transport,SRR6145083_bin.25,Streptomyces decoyicus,249567,S,1,1,2,0.01587
SRR6145083,Public_transport,SRR6145083_bin.25,Corynebacterium maris,575200,S,1,0,1,0.00793
SRR6145083,Public_transport,SRR6145083_bin.25,Kribbella qitaiheensis,1544730,S,1,0,1,0.00789
SRR6145083,Public_transport,SRR6145083_bin.25,Edaphobacter flagellatus,1933044,S,1,0,1,0.00789
SRR6145083,Public_transport,SRR6145083_bin.9,Micrococcus luteus,1270,S,299,1,300,0.94953
SRR6145083,Public_transport,SRR6145083_bin.9,Micrococcus sp. 28,161213,S,1,0,1,0.00315
SRR6145083,Public_transport,SRR6145083_bin.9,Micrococcus sp. KD337-16,2856555,S,1,0,1,0.00315
SRR6145083,Public_transport,SRR6145083_bin.9,Kytococcus sedentarius,1276,S,1,0,1,0.00315
SRR6145083,Public_transport,SRR6145083_bin.9,Dermacoccus nishinomiyaensis,1274,S,1,0,1,0.00315
SRR6145083,Public_transport,SRR6145083_bin.9,Actinomyces naeslundii,1655,S,9,0,9,0.02839
SRR6145083,Public_transport,SRR6145083_bin.9,Actinomyces sp. oral taxon 171,706438,S,2,0,2,0.00631
SRR6145083,Public_transport,SRR6145083_bin.9,Actinomyces viscosus,1656,S,1,0,1,0.00315
SRR6145084,Public_transport,SRR6145084_bin.2,Cutibacterium acnes,1747,S,135,0,135,1
SRR6145084,Public_transport,SRR6145084_bin.6,Paraburkholderia fungorum,134537,S,112,0,112,0.99117
SRR6145084,Public_transport,SRR6145084_bin.6,Burkholderia sp. PAMC 26561,1795043,S,1,0,1,0.00883
SRR6145085,Public_transport,SRR6145085_bin.11,Flagellatimonas centrodinii,2806210,S,161,7,168,0.72477
SRR6145085,Public_transport,SRR6145085_bin.11,Solimonas sp. K1W22B-7,2303331,S,2,0,2,0.00933
SRR6145085,Public_transport,SRR6145085_bin.11,Pseudomonas sp. 7SR1,1881017,S,1,1,2,0.0097
