Sample_ID,Category,Bins,Taxonomy_name,Taxonomy_id,Taxonomy_lvl,kraken_assigned_reads,added_reads,new_est_reads,fraction_total_reads
SRR5240550,Ambulance,SRR5240550_bin.23,Anaerocolumna sp. AGMB13025,3039116,S,12,0,12,0.11752
SRR5240550,Ambulance,SRR5240550_bin.23,Anaerocolumna cellulosilytica,433286,S,6,0,6,0.0586
SRR5240550,Ambulance,SRR5240550_bin.23,Anaerocolumna sedimenticola,2696063,S,2,0,2,0.01962
SRR5240550,Ambulance,SRR5240550_bin.23,Roseburia hominis,301301,S,2,2,4,0.04469
SRR5240550,Ambulance,SRR5240550_bin.23,Pseudobutyrivibrio xylanivorans,185007,S,1,0,1,0.01029
SRR5240550,Ambulance,SRR5240550_bin.23,Enterocloster bolteae,208479,S,1,0,1,0.01086
SRR5240550,Ambulance,SRR5240550_bin.23,Lacrimispora xylanolytica,29375,S,1,0,1,0.00984
SRR5240550,Ambulance,SRR5240550_bin.23,Clostridium sp. BNL1100,755731,S,1,0,1,0.00959
SRR5240550,Ambulance,SRR5240550_bin.23,Clostridium beijerinckii,1520,S,1,0,1,0.01148
SRR5240550,Ambulance,SRR5240550_bin.23,Hungatella xylanolytica,384636,S,1,0,1,0.0097
SRR5240550,Ambulance,SRR5240550_bin.23,Desulforamulus ruminis,1564,S,1,0,1,0.0099
SRR5240550,Ambulance,SRR5240550_bin.23,Paenibacillus sonchi,373687,S,1,0,1,0.01
SRR5240550,Ambulance,SRR5240550_bin.23,Paenibacillus sp. FSL H7-0357,1536774,S,1,0,1,0.00985
SRR5240550,Ambulance,SRR5240550_bin.23,[Clostridium] innocuum,1522,S,1,0,1,0.01024
SRR5240550,Ambulance,SRR5240550_bin.23,Polaribacter pectinis,2738844,S,1,0,1,0.0097
SRR5240550,Ambulance,SRR5240550_bin.23,Chryseobacterium sp. CY350,2997336,S,1,0,1,0.00961
SRR5240550,Ambulance,SRR5240550_bin.23,Paracoccus denitrificans,266,S,1,0,1,0.00957
SRR5240550,Ambulance,SRR5240550_bin.6,Clostridium sp. DL-VIII,641107,S,2,0,2,0.03275
SRR5240550,Ambulance,SRR5240550_bin.6,Clostridium sp. 001,1970093,S,1,1,2,0.03199
SRR5240550,Ambulance,SRR5240550_bin.6,Clostridium sp. LQ25,2992805,S,1,3,4,0.06172
SRR5240550,Ambulance,SRR5240550_bin.6,Clostridium sp. BJN0001,2930219,S,1,0,1,0.01761
SRR5240550,Ambulance,SRR5240550_bin.6,Clostridium kluyveri,1534,S,2,0,2,0.03225
SRR5240550,Ambulance,SRR5240550_bin.6,Clostridium botulinum,1491,S,1,0,1,0.02218
SRR5240550,Ambulance,SRR5240550_bin.6,Clostridium fermenticellae,2068654,S,1,0,1,0.01616
SRR5240550,Ambulance,SRR5240550_bin.6,Clostridium estertheticum,238834,S,1,0,1,0.0169
SRR5240550,Ambulance,SRR5240550_bin.6,Clostridium isatidis,182773,S,1,0,1,0.01985
SRR5240550,Ambulance,SRR5240550_bin.6,Clostridium novyi,1542,S,1,1,2,0.04323
SRR5240550,Ambulance,SRR5240550_bin.6,Clostridium beijerinckii,1520,S,1,0,1,0.01987
SRR5240550,Ambulance,SRR5240550_bin.6,Clostridium tetani,1513,S,1,0,1,0.01915
SRR5240550,Ambulance,SRR5240550_bin.6,Clostridium septicum,1504,S,1,0,1,0.01667
SRR5240550,Ambulance,SRR5240550_bin.6,Clostridium pasteurianum,1501,S,1,0,1,0.01696
SRR5240550,Ambulance,SRR5240550_bin.6,Caloramator sp. E03,2576307,S,1,0,1,0.01644
SRR5240550,Ambulance,SRR5240550_bin.6,Anaeropeptidivorans aminofermentans,2934315,S,3,0,3,0.04743
SRR5240550,Ambulance,SRR5240550_bin.6,Lacrimispora sphenoides,29370,S,1,0,1,0.02015
SRR5240550,Ambulance,SRR5240550_bin.6,Lacrimispora saccharolytica,84030,S,1,1,2,0.03181
SRR5240550,Ambulance,SRR5240550_bin.6,Anaerocolumna cellulosilytica,433286,S,1,0,1,0.01638
SRR5240550,Ambulance,SRR5240550_bin.6,Anaerocolumna sp. AGMB13025,3039116,S,1,0,1,0.0162
SRR5240550,Ambulance,SRR5240550_bin.6,Peptoclostridium acidaminophilum,1731,S,2,0,2,0.03959
SRR5240550,Ambulance,SRR5240550_bin.6,Clostridioides difficile,1496,S,2,1,3,0.05638
SRR5240550,Ambulance,SRR5240550_bin.6,Filifactor alocis,143361,S,1,1,2,0.04097
SRR5240550,Ambulance,SRR5240550_bin.6,Petroclostridium sp. X23,3045146,S,2,0,2,0.03863
SRR5240550,Ambulance,SRR5240550_bin.6,Acetivibrio thermocellus,1515,S,1,0,1,0.01846
SRR5240550,Ambulance,SRR5240550_bin.6,Caproiciproducens sp. NJN-50,2507162,S,1,0,1,0.01561
SRR5240550,Ambulance,SRR5240550_bin.6,Desulfitobacterium hafniense,49338,S,1,0,1,0.01784
SRR5240550,Ambulance,SRR5240550_bin.6,Desulfitobacterium dichloroeliminans,233055,S,1,0,1,0.02007
SRR5240550,Ambulance,SRR5240550_bin.6,Syntrophobotulus glycolicus,51197,S,1,0,1,0.01624
SRR5240550,Ambulance,SRR5240550_bin.6,Aminipila luticellarii,2507160,S,2,0,2,0.03655
SRR5240550,Ambulance,SRR5240550_bin.6,Eubacterium limosum,1736,S,1,0,1,0.02315
SRR5240550,Ambulance,SRR5240550_bin.6,Vagococcus fluvialis,2738,S,1,0,1,0.01961
SRR5240550,Ambulance,SRR5240550_bin.6,Tissierella sp. Yu-01,3035694,S,1,0,1,0.01604
SRR5240550,Ambulance,SRR5240550_bin.6,Sedimentibacter sp. zth1,2816908,S,1,0,1,0.01601
SRR5240550,Ambulance,SRR5240550_bin.6,Chryseobacterium arthrosphaerae,651561,S,1,0,1,0.01557
SRR5240550,Ambulance,SRR5240550_bin.6,Phocaeicola dorei,357276,S,1,0,1,0.01593
SRR5240550,Ambulance,SRR5240550_bin.6,Pseudomonas sp. MM211,2866808,S,1,0,1,0.01548
SRR5240550,Ambulance,SRR5240550_bin.6,Chromobacterium rhizoryzae,1778675,S,1,0,1,0.01573
SRR5240550,Ambulance,SRR5240550_bin.6,Malaciobacter halophilus,197482,S,1,0,1,0.01566
SRR5240550,Ambulance,SRR5240550_bin.6,Homo sapiens,9606,S,1,0,1,0.01538
SRR5240550,Ambulance,SRR5240550_bin.6,Aphabaculovirus oxochraceae,3048240,S,1,0,1,0.01538
SRR5240551,Ambulance,SRR5240551_bin.1,Brevundimonas diminuta,293,S,8,0,8,0.35097
SRR5240551,Ambulance,SRR5240551_bin.1,Brevundimonas sp. SGAir0440,2579977,S,6,0,6,0.25279
SRR5240551,Ambulance,SRR5240551_bin.1,Brevundimonas albigilva,1312364,S,4,0,4,0.1774
SRR5240551,Ambulance,SRR5240551_bin.1,Brevundimonas vesicularis,41276,S,2,0,2,0.09287
SRR5240551,Ambulance,SRR5240551_bin.1,Brevundimonas naejangsanensis,588932,S,1,0,1,0.04219
SRR5240551,Ambulance,SRR5240551_bin.1,Brevundimonas goettingensis,2774190,S,1,0,1,0.04198
SRR5240551,Ambulance,SRR5240551_bin.1,Sphingomonas sp. QA11,2950605,S,1,0,1,0.0418
SRR5240551,Ambulance,SRR5240551_bin.3,Stutzerimonas stutzeri,316,S,7,0,7,0.875
SRR5240551,Ambulance,SRR5240551_bin.3,Pseudomonas sp. MTM4,2705472,S,1,0,1,0.125
SRR5240551,Ambulance,SRR5240551_bin.5,Luteimonas chenhongjianii,2006110,S,45,0,45,0.69298
SRR5240551,Ambulance,SRR5240551_bin.5,Luteimonas fraxinea,2901869,S,8,0,8,0.12293
SRR5240551,Ambulance,SRR5240551_bin.5,Luteimonas sp. YGD11-2,2508168,S,3,0,3,0.04753
SRR5240551,Ambulance,SRR5240551_bin.5,Luteimonas sp. MC1572,2799325,S,1,0,1,0.01525
SRR5240551,Ambulance,SRR5240551_bin.5,Luteimonas sp. S4-F44,2925842,S,1,0,1,0.01526
SRR5240551,Ambulance,SRR5240551_bin.5,Xanthomonas hortorum,56454,S,1,1,2,0.03904
SRR5240551,Ambulance,SRR5240551_bin.5,Xanthomonas sacchari,56458,S,1,0,1,0.02156
SRR5240551,Ambulance,SRR5240551_bin.5,Lysobacter avium,2781023,S,1,0,1,0.01515
SRR5240551,Ambulance,SRR5240551_bin.5,Stenotrophomonas maltophilia,40324,S,1,0,1,0.01515
SRR5240551,Ambulance,SRR5240551_bin.5,Pseudomonas aeruginosa,287,S,1,0,1,0.01515
SRR5240552,Ambulance,SRR5240552_bin.3,Pantoea agglomerans,549,S,85,5,90,0.6136
SRR5240552,Ambulance,SRR5240552_bin.3,Pantoea sp. At-9b,592316,S,5,0,5,0.03492
SRR5240552,Ambulance,SRR5240552_bin.3,Pantoea sp. MSR2,2052056,S,2,0,2,0.01396
SRR5240552,Ambulance,SRR5240552_bin.3,Pantoea sp. SOD02,2970818,S,2,0,2,0.0145
SRR5240552,Ambulance,SRR5240552_bin.3,Pantoea sp. Lij88,3028622,S,2,0,2,0.01438
SRR5240552,Ambulance,SRR5240552_bin.3,Pantoea sp. CCBC3-3-1,2490851,S,1,0,1,0.00707
SRR5240552,Ambulance,SRR5240552_bin.3,Pantoea sp. SO10,2575375,S,1,1,2,0.0138
SRR5240552,Ambulance,SRR5240552_bin.3,Pantoea sp. Z09,2886821,S,1,0,1,0.00695
SRR5240552,Ambulance,SRR5240552_bin.3,Pantoea sp. X85,3037258,S,1,1,2,0.01887
SRR5240552,Ambulance,SRR5240552_bin.3,Pantoea ananatis,553,S,4,0,4,0.02767
SRR5240552,Ambulance,SRR5240552_bin.3,Pantoea cypripedii,55209,S,3,0,3,0.02056
SRR5240552,Ambulance,SRR5240552_bin.3,Pantoea dispersa,59814,S,2,0,2,0.01395
SRR5240552,Ambulance,SRR5240552_bin.3,Pantoea alhagi,1891675,S,2,0,2,0.01379
SRR5240552,Ambulance,SRR5240552_bin.3,Pantoea vagans,470934,S,1,0,1,0.00825
SRR5240552,Ambulance,SRR5240552_bin.3,Pantoea eucrina,472693,S,1,0,1,0.007
SRR5240552,Ambulance,SRR5240552_bin.3,Erwinia billingiae,182337,S,1,0,1,0.00709
SRR5240552,Ambulance,SRR5240552_bin.3,Erwinia sp. QL-Z3,2547962,S,1,0,1,0.00693
SRR5240552,Ambulance,SRR5240552_bin.3,Duffyella gerundensis,1619313,S,1,0,1,0.00687
SRR5240552,Ambulance,SRR5240552_bin.3,Citrobacter freundii,546,S,1,0,1,0.0089
SRR5240552,Ambulance,SRR5240552_bin.3,Citrobacter werkmanii,67827,S,1,0,1,0.00854
SRR5240552,Ambulance,SRR5240552_bin.3,Citrobacter sp. S171,2971264,S,1,0,1,0.00694
SRR5240552,Ambulance,SRR5240552_bin.3,Citrobacter sp. On28M,2678565,S,1,0,1,0.00712
SRR5240552,Ambulance,SRR5240552_bin.3,Klebsiella oxytoca,571,S,1,0,1,0.00749
SRR5240552,Ambulance,SRR5240552_bin.3,Klebsiella pneumoniae,573,S,1,1,2,0.01514
SRR5240552,Ambulance,SRR5240552_bin.3,Raoultella planticola,575,S,1,0,1,0.00763
SRR5240552,Ambulance,SRR5240552_bin.3,Enterobacter cancerogenus,69218,S,1,0,1,0.00714
SRR5240552,Ambulance,SRR5240552_bin.3,Enterobacter sp. E76,2596949,S,1,0,1,0.00996
SRR5240552,Ambulance,SRR5240552_bin.3,[Enterobacter] lignolyticus,1334193,S,1,0,1,0.0072
SRR5240552,Ambulance,SRR5240552_bin.3,Kosakonia sp. MUSA4,2067958,S,1,0,1,0.00689
SRR5240552,Ambulance,SRR5240552_bin.3,Buttiauxella sp. WJP83,2986951,S,1,0,1,0.00687
SRR5240552,Ambulance,SRR5240552_bin.3,Cedecea lapagei,158823,S,1,0,1,0.0069
SRR5240552,Ambulance,SRR5240552_bin.3,Rahnella aquatilis,34038,S,3,0,3,0.02257
SRR5240552,Ambulance,SRR5240552_bin.3,Serratia plymuthica,82996,S,1,1,2,0.01375
SRR5240552,Ambulance,SRR5240552_bin.3,Alicyclobacillus acidoterrestris,1450,S,1,0,1,0.0068
SRR5240552,Ambulance,SRR5240552_bin.8,Pseudomonas moraviensis,321662,S,69,0,69,1
SRR5240553,Ambulance,SRR5240553_bin.1,Desemzia incerta,82801,S,10,0,10,1
SRR5240553,Ambulance,SRR5240553_bin.4,Dermacoccus nishinomiyaensis,1274,S,184,0,184,0.99461
SRR5240553,Ambulance,SRR5240553_bin.4,Phycicoccus sp. HDW14,2714941,S,1,0,1,0.00539
SRR5240553,Ambulance,SRR5240553_bin.5,Paenibacillus barcinonensis,198119,S,599,9,608,0.7177
SRR5240553,Ambulance,SRR5240553_bin.5,Paenibacillus sp. DCT19,2211212,S,35,0,35,0.04198
SRR5240553,Ambulance,SRR5240553_bin.5,Paenibacillus sp. JNUCC-31,2777983,S,15,0,15,0.01837
SRR5240553,Ambulance,SRR5240553_bin.5,Paenibacillus sp. E222,2748863,S,11,0,11,0.01407
SRR5240553,Ambulance,SRR5240553_bin.5,Paenibacillus sp. 37,2607911,S,3,4,7,0.00892
SRR5240553,Ambulance,SRR5240553_bin.5,Paenibacillus sp. DR312,2871175,S,2,5,7,0.00921
SRR5240553,Ambulance,SRR5240553_bin.5,Paenibacillus sp. HWE-109,1306526,S,2,0,2,0.00237
SRR5240553,Ambulance,SRR5240553_bin.5,Paenibacillus sp. FSL H7-0357,1536774,S,2,0,2,0.00239
SRR5240553,Ambulance,SRR5240553_bin.5,Paenibacillus sp. JDR-2,324057,S,1,0,1,0.00119
SRR5240553,Ambulance,SRR5240553_bin.5,Paenibacillus sp. G2S3,3047872,S,1,0,1,0.00123
SRR5240553,Ambulance,SRR5240553_bin.5,Paenibacillus sp. YPD9-1,2908839,S,1,0,1,0.00119
SRR5240553,Ambulance,SRR5240553_bin.5,Paenibacillus sp. R14(2021),2859228,S,1,0,1,0.00119
SRR5240553,Ambulance,SRR5240553_bin.5,Paenibacillus sp. 481,2835869,S,1,0,1,0.00119
SRR5240553,Ambulance,SRR5240553_bin.5,Paenibacillus sp. JNUCC-32,2777984,S,1,0,1,0.00205
SRR5240553,Ambulance,SRR5240553_bin.5,Paenibacillus sp. 19GGS1-52,2758563,S,1,0,1,0.00119
SRR5240553,Ambulance,SRR5240553_bin.5,Paenibacillus sp. URB8-2,2741301,S,1,0,1,0.00121
SRR5240553,Ambulance,SRR5240553_bin.5,Paenibacillus sp. JZ16,1906272,S,1,0,1,0.00121
SRR5240553,Ambulance,SRR5240553_bin.5,Paenibacillus sp. 32O-W,1695218,S,1,0,1,0.00118
SRR5240553,Ambulance,SRR5240553_bin.5,Paenibacillus sp. sptzw28,715179,S,1,0,1,0.00119
SRR5240553,Ambulance,SRR5240553_bin.5,Paenibacillus sp. FSL H7-0737,1536775,S,1,0,1,0.00125
SRR5240553,Ambulance,SRR5240553_bin.5,Paenibacillus sp. FSL R7-0331,1536773,S,1,0,1,0.0012
SRR5240553,Ambulance,SRR5240553_bin.5,Paenibacillus amylolyticus,1451,S,43,6,49,0.05896
SRR5240553,Ambulance,SRR5240553_bin.5,Paenibacillus xylanilyticus,248903,S,13,0,13,0.01568
SRR5240553,Ambulance,SRR5240553_bin.5,Paenibacillus pabuli,1472,S,13,0,13,0.01626
SRR5240553,Ambulance,SRR5240553_bin.5,Paenibacillus marchantiae,3026433,S,7,0,7,0.00899
SRR5240553,Ambulance,SRR5240553_bin.5,Paenibacillus polymyxa,1406,S,6,19,25,0.02988
SRR5240553,Ambulance,SRR5240553_bin.5,Paenibacillus xylanexedens,528191,S,4,1,5,0.0062
SRR5240553,Ambulance,SRR5240553_bin.5,Paenibacillus kyungheensis,1452732,S,2,0,2,0.00341
SRR5240553,Ambulance,SRR5240553_bin.5,Paenibacillus terrae,159743,S,2,0,2,0.00264
SRR5240553,Ambulance,SRR5240553_bin.5,Paenibacillus rhizovicinus,2704463,S,2,0,2,0.00238
SRR5240553,Ambulance,SRR5240553_bin.5,Paenibacillus urinalis,521520,S,2,0,2,0.0024
SRR5240553,Ambulance,SRR5240553_bin.5,Paenibacillus donghaensis,414771,S,1,0,1,0.00119
SRR5240553,Ambulance,SRR5240553_bin.5,Paenibacillus crassostreae,1763538,S,1,0,1,0.00119
SRR5240553,Ambulance,SRR5240553_bin.5,Paenibacillus algicola,2565926,S,1,0,1,0.00119
SRR5240553,Ambulance,SRR5240553_bin.5,Paenibacillus mucilaginosus,61624,S,1,0,1,0.00119
SRR5240553,Ambulance,SRR5240553_bin.5,Paenibacillus peoriae,59893,S,1,1,2,0.00252
SRR5240553,Ambulance,SRR5240553_bin.5,Bacillus mojavensis,72360,S,1,0,1,0.00137
SRR5240553,Ambulance,SRR5240553_bin.5,Limosilactobacillus vaginalis,1633,S,1,0,1,0.00121
SRR5240553,Ambulance,SRR5240553_bin.5,Bifidobacterium choerinum,35760,S,1,0,1,0.00121
SRR5240553,Ambulance,SRR5240553_bin.5,Ruania zhangjianzhongii,2603206,S,1,0,1,0.00118
SRR5240553,Ambulance,SRR5240553_bin.5,Kangiella profundi,1561924,S,1,0,1,0.00206
SRR5240553,Ambulance,SRR5240553_bin.5,Alkalimarinus sp. A2M4,2961619,S,1,0,1,0.00151
SRR5240553,Ambulance,SRR5240553_bin.5,Burkholderia anthina,179879,S,1,0,1,0.00121
SRR5240553,Ambulance,SRR5240553_bin.5,Homo sapiens,9606,S,3,0,3,0.0047
SRR5240553,Ambulance,SRR5240553_bin.7,Psychrobacter sp. WB2,3043330,S,64,0,64,0.92754
SRR5240553,Ambulance,SRR5240553_bin.7,Psychrobacter sp. KCTC 72983,2733866,S,1,0,1,0.01449
SRR5240553,Ambulance,SRR5240553_bin.7,Psychrobacter sp. DAB_AL43B,1028416,S,1,0,1,0.01449
SRR5240553,Ambulance,SRR5240553_bin.7,Psychrobacter sp. WY6,2708350,S,1,0,1,0.01449
SRR5240553,Ambulance,SRR5240553_bin.7,Psychrobacter sp. KH172YL61,2517899,S,1,0,1,0.01449
SRR5240553,Ambulance,SRR5240553_bin.7,Moraxella osloensis,34062,S,1,0,1,0.01449
SRR5240553,Ambulance,SRR5240553_bin.9,Sanguibacter keddieii,60920,S,61,1,62,0.95438
SRR5240553,Ambulance,SRR5240553_bin.9,Rathayibacter tritici,33888,S,1,0,1,0.01532
SRR5240553,Ambulance,SRR5240553_bin.9,Mufasoctovirus mufasa8,2843729,S,2,0,2,0.0303
SRR5240554,Ambulance,SRR5240554_bin.1,Stenotrophomonas maltophilia,40324,S,35,0,35,1
SRR5240557,Ambulance,SRR5240557_bin.2,Stutzerimonas stutzeri,316,S,33,0,33,0.97059
SRR5240557,Ambulance,SRR5240557_bin.2,Pseudomonas aeruginosa,287,S,1,0,1,0.02941
SRR5240557,Ambulance,SRR5240557_bin.4,Duffyella gerundensis,1619313,S,52,0,52,1
SRR5240558,Ambulance,SRR5240558_bin.2,Psychrobacter sp. WB2,3043330,S,43,0,43,0.91489
SRR5240558,Ambulance,SRR5240558_bin.2,Psychrobacter sp. KH172YL61,2517899,S,1,0,1,0.02128
SRR5240558,Ambulance,SRR5240558_bin.2,Psychrobacter sp. AntiMn-1,1720344,S,1,0,1,0.02128
SRR5240558,Ambulance,SRR5240558_bin.2,Psychrobacter urativorans,45610,S,1,0,1,0.02128
SRR5240558,Ambulance,SRR5240558_bin.2,Moraxella osloensis,34062,S,1,0,1,0.02128
SRR5240560,Ambulance,SRR5240560_bin.11,Kocuria rhizophila,72000,S,59,0,59,1
SRR5240560,Ambulance,SRR5240560_bin.2,Microbacterium sp. Y-01,2048898,S,31,0,31,0.83784
SRR5240560,Ambulance,SRR5240560_bin.2,Microbacterium paludicola,300019,S,1,0,1,0.02703
SRR5240560,Ambulance,SRR5240560_bin.2,Leucobacter triazinivorans,1784719,S,1,0,1,0.02703
SRR5240560,Ambulance,SRR5240560_bin.2,Leifsonia shinshuensis,150026,S,1,0,1,0.02703
SRR5240560,Ambulance,SRR5240560_bin.2,Brevibacterium siliguriense,1136497,S,1,0,1,0.02703
SRR5240560,Ambulance,SRR5240560_bin.2,Dactylosporangium fulvum,53359,S,1,0,1,0.02703
SRR5240560,Ambulance,SRR5240560_bin.2,Streptomyces prasinus,67345,S,1,0,1,0.02703
SRR5240560,Ambulance,SRR5240560_bin.3,Rothia nasimurium,85336,S,46,5,51,0.37292
SRR5240560,Ambulance,SRR5240560_bin.3,Rothia sp. SD9660Na,3047030,S,26,2,28,0.20839
SRR5240560,Ambulance,SRR5240560_bin.3,Rothia sp. ZJ932,2810516,S,10,0,10,0.07776
SRR5240560,Ambulance,SRR5240560_bin.3,Rothia terrae,396015,S,12,1,13,0.10008
SRR5240560,Ambulance,SRR5240560_bin.3,Rothia mucilaginosa,43675,S,10,0,10,0.07524
SRR5240560,Ambulance,SRR5240560_bin.3,Rothia dentocariosa,2047,S,1,0,1,0.00788
SRR5240560,Ambulance,SRR5240560_bin.3,Rothia kristinae,37923,S,1,0,1,0.00876
SRR5240560,Ambulance,SRR5240560_bin.3,Rothia amarae,169480,S,1,0,1,0.00835
SRR5240560,Ambulance,SRR5240560_bin.3,Arthrobacter zhangbolii,2886936,S,1,0,1,0.00748
SRR5240560,Ambulance,SRR5240560_bin.3,Arthrobacter dokdonellae,2211210,S,1,0,1,0.00739
SRR5240560,Ambulance,SRR5240560_bin.3,Paenarthrobacter aurescens,43663,S,1,0,1,0.00897
SRR5240560,Ambulance,SRR5240560_bin.3,Isoptericola dokdonensis,372663,S,1,0,1,0.0078
SRR5240560,Ambulance,SRR5240560_bin.3,Dermacoccus nishinomiyaensis,1274,S,1,0,1,0.00804
SRR5240560,Ambulance,SRR5240560_bin.3,Corynebacterium diphtheriae,1717,S,1,0,1,0.00729
SRR5240560,Ambulance,SRR5240560_bin.3,Corynebacterium zhongnanshanii,2768834,S,1,0,1,0.00722
SRR5240560,Ambulance,SRR5240560_bin.3,Corynebacterium marinum,349751,S,1,0,1,0.00737
SRR5240560,Ambulance,SRR5240560_bin.3,Corynebacterium falsenii,108486,S,1,0,1,0.00759
SRR5240560,Ambulance,SRR5240560_bin.3,Streptomyces venezuelae,54571,S,1,1,2,0.01451
SRR5240560,Ambulance,SRR5240560_bin.3,Microlunatus phosphovorus,29405,S,1,0,1,0.00729
SRR5240560,Ambulance,SRR5240560_bin.3,Pseudonocardia sp. DSM 110487,2865833,S,1,0,1,0.00728
SRR5240560,Ambulance,SRR5240560_bin.3,Nanchangia anserum,2692125,S,1,0,1,0.00723
SRR5240560,Ambulance,SRR5240560_bin.3,Escherichia coli,562,S,1,1,2,0.02077
SRR5240560,Ambulance,SRR5240560_bin.3,Ensifer adhaerens,106592,S,1,0,1,0.0072
SRR5240560,Ambulance,SRR5240560_bin.3,Methylobacterium sp. NMS14P,2894310,S,1,0,1,0.0072
SRR5240560,Ambulance,SRR5240560_bin.5,Psychrobacter sp. WB2,3043330,S,19,0,19,0.47934
SRR5240560,Ambulance,SRR5240560_bin.5,Psychrobacter sp. DAB_AL43B,1028416,S,13,0,13,0.3198
SRR5240560,Ambulance,SRR5240560_bin.5,Psychrobacter sp. P11F6,1699621,S,3,1,4,0.10197
SRR5240560,Ambulance,SRR5240560_bin.5,Psychrobacter sp. WY6,2708350,S,1,0,1,0.034
SRR5240560,Ambulance,SRR5240560_bin.5,Psychrobacter sp. P2G3,1699622,S,1,1,2,0.06489
SRR5240560,Ambulance,SRR5240560_bin.6,Psychrobacter sp. WB2,3043330,S,57,0,57,0.90476
SRR5240560,Ambulance,SRR5240560_bin.6,Psychrobacter sp. KH172YL61,2517899,S,2,0,2,0.03175
SRR5240560,Ambulance,SRR5240560_bin.6,Psychrobacter sp. AntiMn-1,1720344,S,2,0,2,0.03175
SRR5240560,Ambulance,SRR5240560_bin.6,Psychrobacter sp. WY6,2708350,S,1,0,1,0.01587
SRR5240560,Ambulance,SRR5240560_bin.6,Moraxella osloensis,34062,S,1,0,1,0.01587
SRR5240561,Ambulance,SRR5240561_bin.1,Brevundimonas sp. GW460-12-10-14-LB2,1827469,S,10,0,10,0.4
SRR5240561,Ambulance,SRR5240561_bin.1,Brevundimonas sp. 'scallop',2562582,S,4,0,4,0.16
SRR5240561,Ambulance,SRR5240561_bin.1,Brevundimonas sp. CS1,2813778,S,2,0,2,0.08
SRR5240561,Ambulance,SRR5240561_bin.1,Brevundimonas sp. BT-123,2986928,S,1,0,1,0.04
SRR5240561,Ambulance,SRR5240561_bin.1,Brevundimonas sp. SL130,2995143,S,1,0,1,0.04
SRR5240561,Ambulance,SRR5240561_bin.1,Brevundimonas vesicularis,41276,S,4,0,4,0.16
SRR5240561,Ambulance,SRR5240561_bin.1,Brevundimonas diminuta,293,S,1,0,1,0.04
SRR5240561,Ambulance,SRR5240561_bin.1,Brevundimonas mediterranea,74329,S,1,0,1,0.04
SRR5240561,Ambulance,SRR5240561_bin.1,Brevundimonas albigilva,1312364,S,1,0,1,0.04
SRR5240561,Ambulance,SRR5240561_bin.2,Pseudomonas psychrotolerans,237610,S,23,0,23,1
SRR5240561,Ambulance,SRR5240561_bin.4,Kocuria rhizophila,72000,S,305,0,305,0.98706
SRR5240561,Ambulance,SRR5240561_bin.4,Kocuria sp. BT304,1702043,S,1,0,1,0.00324
SRR5240561,Ambulance,SRR5240561_bin.4,Kocuria sp. KD4,2719588,S,1,0,1,0.00324
SRR5240561,Ambulance,SRR5240561_bin.4,Kocuria varians,1272,S,1,0,1,0.00324
SRR5240561,Ambulance,SRR5240561_bin.4,Micrococcus luteus,1270,S,1,0,1,0.00324
SRR5240561,Ambulance,SRR5240561_bin.5,Niallia circulans,1397,S,142,0,142,0.98611
SRR5240561,Ambulance,SRR5240561_bin.5,Niallia sp. RD1,2962858,S,1,0,1,0.00694
SRR5240561,Ambulance,SRR5240561_bin.5,Lysinibacillus agricola,2590012,S,1,0,1,0.00694
SRR5240562,Ambulance,SRR5240562_bin.2,Pseudomonas sp. 7SR1,1881017,S,16,0,16,0.53583
SRR5240562,Ambulance,SRR5240562_bin.2,Pseudomonas sp. N3-W,2975049,S,3,0,3,0.10108
SRR5240562,Ambulance,SRR5240562_bin.2,Pseudomonas sp. LG1D9,2083054,S,1,0,1,0.06245
SRR5240562,Ambulance,SRR5240562_bin.2,Pseudomonas sp. Tri1,2823875,S,1,0,1,0.03366
SRR5240562,Ambulance,SRR5240562_bin.2,Pseudomonas sp. Z003-0.4C(8344-21),1855380,S,1,0,1,0.03364
SRR5240562,Ambulance,SRR5240562_bin.2,Pseudomonas fluorescens,294,S,4,0,4,0.13333
SRR5240562,Ambulance,SRR5240562_bin.2,Pseudomonas thivervalensis,86265,S,1,0,1,0.03333
SRR5240562,Ambulance,SRR5240562_bin.2,Pseudomonas savastanoi,29438,S,1,0,1,0.03333
SRR5240562,Ambulance,SRR5240562_bin.2,Pseudomonas putida,303,S,1,0,1,0.03333
SRR5240562,Ambulance,SRR5240562_bin.3,Pseudomonas putida,303,S,52,0,52,0.47241
SRR5240562,Ambulance,SRR5240562_bin.3,Pseudomonas sp. BT-42-2,2986927,S,15,0,15,0.13629
SRR5240562,Ambulance,SRR5240562_bin.3,Pseudomonas sp. p1(2021b),2874628,S,7,0,7,0.06747
SRR5240562,Ambulance,SRR5240562_bin.3,Pseudomonas sp. PSKL.D1,3029060,S,3,0,3,0.02718
SRR5240562,Ambulance,SRR5240562_bin.3,Pseudomonas sp. PIA16,2931382,S,2,0,2,0.01801
SRR5240562,Ambulance,SRR5240562_bin.3,Pseudomonas sp. CFSAN084952,2664899,S,1,0,1,0.01077
SRR5240562,Ambulance,SRR5240562_bin.3,Pseudomonas sp. ATCC 43928,676210,S,1,3,4,0.03974
SRR5240562,Ambulance,SRR5240562_bin.3,Pseudomonas sp. RC3H12,2834406,S,1,1,2,0.01855
